Timestamp,Export - Market price ($/MWh),Import - Market price ($/MWh),Trafo 0-1,Trafo 0-12,Line 3-8,Line 3-4,Line 9-10,Line 7-8,Line 13-14,Battery 1,Battery 2
 01/01/2020 13:00:00,52.22,72.22,3.766872970986883,3.4361110340378787,0.10814508052785164,0.2518100202145531,0.16070036729882525,0.23724999996928983,0.0902378295394497,-0.02,0.02333333333333333
 01/01/2020 14:00:00,49.79,69.79,3.816707732780262,3.4361110340378787,0.06460638590313289,0.3422825755289705,0.11728985777888996,0.23724999995618076,0.0902378295394497,0.06999999999999999,-0.02
 01/01/2020 15:00:00,65.54,85.54,3.7209175565568073,3.436111034037879,0.09472875430063983,0.22168737463084243,0.14733942916771817,0.23724999997782645,0.09023782953945016,-0.049999999999999996,0.01
 01/01/2020 16:00:00,35.51,55.51,3.731475532675328,3.436111034037879,0.06459124642810372,0.26185052777851114,0.11728856908182535,0.23724999997632346,0.09023782953945016,-0.01,-0.02
 01/01/2020 17:00:00,75.73,95.73,3.6997811929070874,3.436111034037879,0.06458576989618331,0.23172344142422507,0.11728810292666164,0.23724999998097437,0.09023782953945016,-0.04,-0.02
 01/01/2020 18:00:00,73.22,93.22,3.756222473772365,3.436111034037879,0.08803467289198814,0.26185279502442965,0.14066113162493013,0.2372499999716906,0.09023782953945016,-0.01,0.003333333333333334
 01/01/2020 19:00:00,37.0,57.0,3.7526888213065797,3.436111034037879,0.0947349149376437,0.2518087954509216,0.14734012633129964,0.23724999997233862,0.09023782953945016,-0.02,0.01
 01/01/2020 20:00:00,61.39,81.39,3.8345825251961494,3.4361110340378787,0.07130458789887319,0.35234749426862727,0.12396729668646954,0.23724999994994445,0.0902378295394497,0.08,-0.013333333333333336
 01/01/2020 21:00:00,113.64,133.64,3.7668934085743313,3.4361110340378787,0.1182053702156598,0.24176823279709012,0.1707218403234397,0.2372499999691683,0.0902378295394497,-0.03,0.03333333333333333
 01/01/2020 22:00:00,117.21,137.21,3.8059792978783054,3.436111034037879,0.07464737498379447,0.3221631154601604,0.12730558995515145,0.23724999995952512,0.09023782953945016,0.049999999999999996,-0.01
 01/01/2020 23:00:00,69.25,89.25,3.7456145183539715,3.436111034037879,0.05790091353901295,0.2819449831335012,0.11061232531897464,0.23724999997385696,0.09023782953945016,0.01,-0.026666666666666672
 01/01/2020 24:00:00,55.0,75.0,3.7068368277196586,3.436111034037879,0.09137547993523366,0.21165082255556567,0.14399955731257863,0.2372499999798894,0.09023782953945016,-0.06,0.006666666666666668
 01/02/2020 01:00:00,77.54,97.54,3.7139385343399987,3.436111034037879,0.11819409885481992,0.19158587209192104,0.1707203243513339,0.23724999997864324,0.09023782953945016,-0.08,0.03333333333333333
 01/02/2020 02:00:00,47.33,67.33,3.738537692682456,3.436111034037879,0.08133225882280008,0.2518075824644455,0.13398230793155932,0.23724999997504895,0.09023782953945016,-0.02,-0.003333333333333334
 01/02/2020 03:00:00,70.93,90.93,3.8992869096708493,3.4361110340378787,0.11152673263652718,0.3724898415437295,0.16404439755269123,0.2372499999182347,0.0902378295394497,0.09999999999999999,0.026666666666666672
 01/02/2020 04:00:00,65.55,85.55,3.7597767510722044,3.4361110340378787,0.1014390553158905,0.2518094063499666,0.15401994278930617,0.23724999997086105,0.0902378295394497,-0.02,0.016666666666666666
 01/02/2020 05:00:00,47.51,67.51,3.7953216314084646,3.436111034037879,0.054563728038145805,0.3322194763664556,0.10727496363722194,0.23724999996256205,0.09023782953945016,0.06,-0.030000000000000002
 01/02/2020 06:00:00,72.05,92.05,3.7244233525555415,3.436111034037879,0.05789729515652182,0.2618498869624751,0.11061203949073724,0.23724999997747587,0.09023782953945016,-0.01,-0.026666666666666672
 01/02/2020 07:00:00,39.63,59.63,3.6927589205212,3.4361110340378787,0.06793154100032535,0.22168546051135685,0.12062640682491203,0.23724999998184307,0.0902378295394497,-0.049999999999999996,-0.016666666666666666
 01/02/2020 08:00:00,45.43,65.43,3.7846408322624607,3.4361110340378787,0.054561875202027106,0.3221602007975185,0.10727482287792606,0.2372499999653813,0.0902378295394497,0.049999999999999996,-0.030000000000000002
 01/02/2020 09:00:00,64.7,84.7,3.7953006547572374,3.436111034037879,0.06460252580885317,0.32216165280585535,0.1172895291950954,0.23724999996258214,0.09023782953945016,0.049999999999999996,-0.02
 01/02/2020 10:00:00,47.33,67.33,3.763342745800975,3.436111034037879,0.11485073494323196,0.24176794587265685,0.16738110466055012,0.23724999996997742,0.09023782953945016,-0.03,0.030000000000000002
 01/02/2020 11:00:00,57.73,77.73,3.805995829563832,3.4361110340378787,0.06460444943793041,0.332221024308016,0.11728969294013654,0.23724999995952176,0.0902378295394497,0.06,-0.02
 01/02/2020 12:00:00,47.33,67.33,3.7668515605956796,3.4361110340378787,0.07798861232389694,0.28194721372054166,0.13064380043912968,0.2372499999695249,0.0902378295394497,0.01,-0.006666666666666668
 01/02/2020 13:00:00,76.95,96.95,3.863246396476393,3.436111034037879,0.10816549898635908,0.34228985925468725,0.16070292928055033,0.2372499999378026,0.09023782953945016,0.06999999999999999,0.02333333333333333
 01/02/2020 14:00:00,64.6,84.6,3.6682831618167726,3.4361110336581704,0.09471874770126805,0.17152616317425565,0.1473382966897336,0.2372499998141887,0.09023782952855808,-0.09999999999999999,0.01
 01/02/2020 15:00:00,109.01,129.01,3.8776594741100854,3.436111034037879,0.09140907255237662,0.3724857684909944,0.14400325440088643,0.23724999993072723,0.09023782953945016,0.09999999999999999,0.006666666666666668
 01/02/2020 16:00:00,60.69,80.69,3.8131427426289366,3.436111034037879,0.061258988158517026,0.34228202483443554,0.11395145636262267,0.23724999995731325,0.09023782953945016,0.06999999999999999,-0.02333333333333333
 01/02/2020 17:00:00,29.0,49.0,3.856087845220882,3.4361110340378787,0.08135459929071422,0.36241539922537114,0.13398455732052394,0.2372499999411777,0.0902378295394497,0.09000000000000001,-0.003333333333333334
 01/02/2020 18:00:00,54.21,74.21,3.7103332163885914,3.436111034037879,0.07462994244171071,0.23172421169559262,0.12730394371554118,0.2372499999795118,0.09023782953945016,-0.04,-0.01
 01/02/2020 19:00:00,65.0,85.0,3.675297430046795,3.4361110336581713,0.10142240223366789,0.1715264830570551,0.15401795515607994,0.2372499998055622,0.09023782952855809,-0.09999999999999999,0.016666666666666666
 01/02/2020 20:00:00,96.39,116.39,3.6858338466456364,3.4361110340378787,0.11148137363488135,0.1715269658919568,0.16403856871851616,0.23724999998237392,0.0902378295394497,-0.09999999999999999,0.026666666666666672
 01/02/2020 21:00:00,92.08,112.08,3.7988581053077124,3.4361110340378787,0.06795034112327715,0.32216213916865544,0.12062806522240123,0.23724999996159465,0.0902378295394497,0.049999999999999996,-0.016666666666666666
 01/02/2020 22:00:00,37.69,57.69,3.696271696356904,3.4361110340378787,0.07127957402747541,0.22168569778534677,0.12396501244617564,0.23724999998139149,0.0902378295394497,-0.049999999999999996,-0.013333333333333336
 01/02/2020 23:00:00,83.68,103.68,3.8131020250734413,3.436111034037879,0.1014499134219421,0.3020541460064758,0.15402123871760182,0.23724999995719828,0.09023782953945016,0.03,0.016666666666666666
 01/02/2020 24:00:00,79.71,99.71,3.7526888213065797,3.436111034037879,0.0947349149376437,0.2518087954509216,0.14734012633129964,0.23724999997233862,0.09023782953945016,-0.02,0.01
 01/03/2020 01:00:00,60.49,80.49,3.8131427426289366,3.436111034037879,0.061258988158517026,0.34228202483443554,0.11395145636262267,0.23724999995731325,0.09023782953945016,0.06999999999999999,-0.02333333333333333
 01/03/2020 02:00:00,111.06,131.06,3.827415387527969,3.4361110340378787,0.07465139141869652,0.3422842357329616,0.12730596925823015,0.2372499999525527,0.0902378295394497,0.06999999999999999,-0.01
 01/03/2020 03:00:00,47.82,67.82,3.8095430489402156,3.4361110340378787,0.07799659540043086,0.322163605397584,0.13064457926435835,0.23724999995843418,0.0902378295394497,0.049999999999999996,-0.006666666666666668
 01/03/2020 04:00:00,88.8,108.8,3.7209382486720433,3.4361110340378787,0.10478326998425606,0.21165171625371573,0.15735903075056187,0.2372499999777409,0.0902378295394497,-0.06,0.02
 01/03/2020 05:00:00,80.83,100.83,3.685745303905335,3.436111034037879,0.07127773609160107,0.21164949790173096,0.12396484461469422,0.23724999998266552,0.09023782953945016,-0.06,-0.013333333333333336
 01/03/2020 06:00:00,71.27,91.27,3.71033004757512,3.4361110340378787,0.06458758363738144,0.24176372406816946,0.1172882573089515,0.2372499999795504,0.0902378295394497,-0.03,-0.02
 01/03/2020 07:00:00,40.36,60.36,3.8166812160916503,3.4361110340378787,0.11486220161734367,0.2920025700191339,0.167382612686823,0.23724999995591234,0.0902378295394497,0.02,0.030000000000000002
 01/03/2020 08:00:00,64.4,84.4,3.823821388638716,3.4361110340378787,0.11151016771545195,0.3020554625658275,0.1640422688416384,0.23724999995359028,0.0902378295394497,0.03,0.026666666666666672
 01/03/2020 09:00:00,109.01,129.01,3.703296278458625,3.4361110340378787,0.05789372334509172,0.24176317253957139,0.11061175734512906,0.23724999998053498,0.0902378295394497,-0.03,-0.026666666666666672
 01/03/2020 10:00:00,70.0,90.0,3.7526853090932164,3.436111034037879,0.06459495707559655,0.2819457230803309,0.11728888493216806,0.23724999997249654,0.09023782953945016,0.01,-0.02
 01/03/2020 11:00:00,71.96,91.96,3.7988776039503254,3.4361110340378787,0.0579101694238339,0.3322199910901314,0.11061305649016008,0.23724999996157883,0.0902378295394497,0.06,-0.026666666666666672
 01/03/2020 12:00:00,77.99,97.99,3.7810917196721276,3.436111034037879,0.05121592038091591,0.3221597191404958,0.1039368870380033,0.23724999996625726,0.09023782953945016,0.049999999999999996,-0.03333333333333333
 01/03/2020 13:00:00,112.1,132.1,3.7491608573672104,3.436111034037879,0.10143692619644706,0.2417668051037022,0.15401968867927548,0.23724999997296478,0.09023782953945016,-0.03,0.016666666666666666
 01/03/2020 14:00:00,76.31,96.31,3.795286371562988,3.436111034037879,0.07464538672977675,0.3121058189808913,0.127305402190495,0.23724999996257035,0.09023782953945016,0.04,-0.01
 01/03/2020 15:00:00,37.3,57.3,3.8740378421413317,3.4361110340378787,0.11822905939163895,0.34229157370399754,0.17072502653501978,0.23724999993242024,0.0902378295394497,0.06999999999999999,0.03333333333333333
 01/03/2020 16:00:00,102.34,122.34,3.7315357172928825,3.436111034037879,0.11484403343429189,0.2116523921761203,0.16738022333061586,0.23724999997594842,0.09023782953945016,-0.06,0.030000000000000002
 01/03/2020 17:00:00,72.29,92.29,3.8453651622807357,3.436111034037879,0.06126480115895655,0.3724797719550241,0.1139519333219441,0.23724999994567034,0.09023782953945016,0.09999999999999999,-0.02333333333333333
 01/03/2020 18:00:00,75.33,95.33,3.7526973561987766,3.4361110340378787,0.05455638939666926,0.29199530722082573,0.10727440612921191,0.2372499999725104,0.0902378295394497,0.02,-0.030000000000000002
 01/03/2020 19:00:00,47.51,67.51,3.8884543215562055,3.4361110340378787,0.11152431774594618,0.3624211368336796,0.16404408721891797,0.237249999924712,0.0902378295394497,0.09000000000000001,0.026666666666666672
 01/03/2020 20:00:00,59.43,79.43,3.7174355964569945,3.4361110340378787,0.11148780392475281,0.20161780286581846,0.16403939501549028,0.23724999997820118,0.0902378295394497,-0.06999999999999999,0.026666666666666672
 01/03/2020 21:00:00,40.58,60.58,3.8812465049069167,3.4361110340378787,0.10481657763322588,0.36241985065255894,0.15736310832657258,0.23724999992876614,0.0902378295394497,0.09000000000000001,0.02
 01/03/2020 22:00:00,64.11,84.11,3.856060785873018,3.4361110340378787,0.11151717103666442,0.33222840057513336,0.16404316881260642,0.2372499999410349,0.0902378295394497,0.06,0.026666666666666672
 01/03/2020 23:00:00,47.33,67.33,3.8166812160916503,3.4361110340378787,0.11486220161734367,0.2920025700191339,0.167382612686823,0.23724999995591234,0.0902378295394497,0.02,0.030000000000000002
 01/03/2020 24:00:00,67.92,87.92,3.8346390282794207,3.4361110340378787,0.051225197227761914,0.37247780258218754,0.10393756400574145,0.23724999994981633,0.0902378295394497,0.09999999999999999,-0.03333333333333333
 01/04/2020 01:00:00,111.89,131.89,3.6577430185376856,3.4361110336581713,0.0645786299162227,0.191582854914475,0.11728749511111151,0.23724999982754616,0.09023782952855809,-0.08,-0.02
 01/04/2020 02:00:00,72.54,92.54,3.7491608573672104,3.436111034037879,0.10143692619644706,0.2417668051037022,0.15401968867927548,0.23724999997296478,0.09023782953945016,-0.03,0.016666666666666666
 01/04/2020 03:00:00,52.11,72.11,3.766857709917945,3.4361110340378787,0.06794457152962652,0.2919968938566376,0.12062755626403775,0.23724999996955887,0.0902378295394497,0.02,-0.016666666666666666
 01/04/2020 04:00:00,73.04,93.04,3.9028991885407187,3.436111034037879,0.11488136519592507,0.37249052636676055,0.16738513301430788,0.2372499999159141,0.09023782953945016,0.09999999999999999,0.030000000000000002
 01/04/2020 05:00:00,38.2,58.2,3.7775145987295633,3.4361110340378787,0.10814728949741342,0.2618547691222427,0.16070064446268753,0.23724999996687213,0.0902378295394497,-0.01,0.02333333333333333
 01/04/2020 06:00:00,65.65,85.65,3.6437957686521876,3.4361110336581713,0.07127050034893442,0.1715250554132851,0.12396418381035672,0.2372499998409391,0.09023782952855809,-0.09999999999999999,-0.013333333333333336
 01/04/2020 07:00:00,72.19,92.19,3.7668515605956796,3.4361110340378787,0.07798861232389694,0.28194721372054166,0.13064380043912968,0.2372499999695249,0.0902378295394497,0.01,-0.006666666666666668
 01/04/2020 08:00:00,31.1,51.1,3.8202988856462707,3.436111034037879,0.05791395832635129,0.3523451490889611,0.11061335580277486,0.2372499999549759,0.09023782953945016,0.08,-0.026666666666666672
 01/04/2020 09:00:00,41.41,61.41,3.845317607722302,3.436111034037879,0.08135249998709809,0.35234926836317415,0.13398434594307473,0.23724999994575616,0.09023782953945016,0.08,-0.003333333333333334
 01/04/2020 10:00:00,63.15,83.15,3.8345644403949013,3.4361110340378787,0.08135041477803663,0.342285349352693,0.1339841359859088,0.23724999994995002,0.0902378295394497,0.06999999999999999,-0.003333333333333334
 01/04/2020 11:00:00,49.66,69.66,3.813169755645141,3.436111034037879,0.0512214493691811,0.35234398509461745,0.10393729050680652,0.2372499999572704,0.09023782953945016,0.08,-0.03333333333333333
 01/04/2020 12:00:00,61.18,81.18,3.657756641538139,3.4361110336581704,0.07462068773061163,0.1815533041051344,0.12730306969285538,0.23724999982696193,0.09023782952855808,-0.09000000000000001,-0.01
 01/04/2020 13:00:00,74.62,94.62,3.81668893699948,3.4361110340378787,0.07464937650118075,0.33222258363034124,0.12730577897341597,0.23724999995618556,0.0902378295394497,0.06,-0.01
 01/04/2020 14:00:00,62.51,82.51,3.7988398379834205,3.4361110340378787,0.09809527941034855,0.29200052051701747,0.15068095038012383,0.23724999996146712,0.0902378295394497,0.02,0.013333333333333336
 01/04/2020 15:00:00,38.58,58.58,3.8024017540509116,3.436111034037879,0.09139393682294573,0.30205283910586755,0.1440015885814391,0.23724999996050378,0.09023782953945016,0.03,0.006666666666666668
 01/04/2020 16:00:00,33.95,53.95,3.8488845395975506,3.4361110340378787,0.11486926687141442,0.32216907491541336,0.16738354187723756,0.23724999994407034,0.0902378295394497,0.049999999999999996,0.030000000000000002
 01/04/2020 17:00:00,70.65,90.65,3.8131427426289366,3.436111034037879,0.061258988158517026,0.34228202483443554,0.11395145636262267,0.23724999995731325,0.09023782953945016,0.06999999999999999,-0.02333333333333333
 01/04/2020 18:00:00,78.19,98.19,3.7244233525555415,3.436111034037879,0.05789729515652182,0.2618498869624751,0.11061203949073724,0.23724999997747587,0.09023782953945016,-0.01,-0.026666666666666672
 01/04/2020 19:00:00,70.0,90.0,3.7456043411928417,3.4361110340378787,0.07798469886946256,0.26185181866865453,0.13064341865053286,0.23724999997379628,0.0902378295394497,-0.01,-0.006666666666666668
 01/04/2020 20:00:00,80.0,100.0,3.834553138431417,3.436111034037879,0.09140033650341998,0.3322252081349008,0.14400229291584624,0.2372499999499262,0.09023782953945016,0.06,0.006666666666666668
 01/04/2020 21:00:00,70.0,90.0,3.675234596451689,3.4361110336581713,0.07127590978908495,0.20161534393648006,0.12396467774967923,0.23724999980791076,0.09023782952855809,-0.06999999999999999,-0.013333333333333336
 01/04/2020 22:00:00,59.91,79.91,3.675225004333853,3.4361110336581713,0.05119825526494343,0.2216842823607431,0.1039355979342519,0.2372499998088673,0.09023782952855809,-0.049999999999999996,-0.03333333333333333
 01/04/2020 23:00:00,66.13,86.13,3.888463313935617,3.436111034037879,0.10146573682379002,0.3724877973666581,0.154023127304405,0.23724999992476772,0.09023782953945016,0.09999999999999999,0.016666666666666666
 01/04/2020 24:00:00,63.27,83.27,3.7846286541725402,3.4361110340378787,0.1148552762390345,0.26185543357624563,0.16738170190089643,0.23724999996505947,0.0902378295394497,-0.01,0.030000000000000002
 01/05/2020 01:00:00,66.05,86.05,3.6577358176853765,3.4361110336581713,0.05454055878029895,0.20161433994958336,0.10727320347409018,0.23724999982801132,0.09023782952855809,-0.06999999999999999,-0.030000000000000002
 01/05/2020 02:00:00,83.04,103.04,3.7526888213065797,3.436111034037879,0.0947349149376437,0.2518087954509216,0.14734012633129964,0.23724999997233862,0.09023782953945016,-0.02,0.01
 01/05/2020 03:00:00,55.44,75.44,3.73147442490322,3.436111034037879,0.07463372833745549,0.25180698033502463,0.12730430122900313,0.23724999997628113,0.09023782953945016,-0.02,-0.01
 01/05/2020 04:00:00,73.03,93.03,3.848888193551927,3.4361110340378787,0.09475414317164899,0.34228759313619556,0.1473423023355898,0.2372499999442462,0.0902378295394497,0.06999999999999999,0.01
 01/05/2020 05:00:00,40.47,60.47,3.6717892978200193,3.4361110336581713,0.0980703429356023,0.17152632292614842,0.15067805106890814,0.2372499998099353,0.09023782952855809,-0.09999999999999999,0.013333333333333336
 01/05/2020 06:00:00,41.18,61.18,3.8095331528367793,3.436111034037879,0.09809744721050041,0.3020537093050388,0.15068120242248936,0.23724999995833215,0.09023782953945016,0.03,0.013333333333333336
 01/05/2020 07:00:00,91.43,111.43,3.6752490771897968,3.4361110336581713,0.08132073387164214,0.19158378544175314,0.13398114746886738,0.23724999980725117,0.09023782952855809,-0.08,-0.003333333333333334
 01/05/2020 08:00:00,70.29,90.29,3.8059700367123654,3.436111034037879,0.10480062102896144,0.2920013373042685,0.1573611548650665,0.23724999995934684,0.09023782953945016,0.02,0.02
 01/05/2020 09:00:00,87.63,107.63,3.675234596451689,3.4361110336581713,0.07127590978908495,0.20161534393648006,0.12396467774967923,0.23724999980791076,0.09023782952855809,-0.06999999999999999,-0.013333333333333336
 01/05/2020 10:00:00,76.64,96.64,3.7173718829160367,3.436111034037879,0.07128328551342078,0.24176427823296834,0.1239653513641511,0.23724999997850413,0.09023782953945016,-0.03,-0.013333333333333336
 01/05/2020 11:00:00,31.73,51.73,3.7527242498424402,3.4361110340378787,0.11484848652889416,0.2317273487204922,0.16738080896577479,0.2372499999721324,0.0902378295394497,-0.04,0.030000000000000002
 01/05/2020 12:00:00,57.73,77.73,3.685801978436426,3.436111034037879,0.1014244373894067,0.18155468756528167,0.15401819816244167,0.2372499999824675,0.09023782953945016,-0.09000000000000001,0.016666666666666666
 01/05/2020 13:00:00,80.0,100.0,3.773976583220779,3.4361110340378787,0.054560034564583436,0.3121030886778282,0.10727468304635412,0.2372499999679648,0.0902378295394497,0.04,-0.030000000000000002
 01/05/2020 14:00:00,68.36,88.36,3.8704385130038896,3.436111034037879,0.1148740569173861,0.3422910007949169,0.16738417184746957,0.2372499999342664,0.09023782953945016,0.06999999999999999,0.030000000000000002
 01/05/2020 15:00:00,68.24,88.24,3.6998727311936204,3.436111034037879,0.11483746099324783,0.18155538914585403,0.16737935898284248,0.23724999998061236,0.09023782953945016,-0.09000000000000001,0.030000000000000002
 01/05/2020 16:00:00,39.78,59.78,3.8417122788770652,3.4361110340378787,0.10816085483008331,0.322168069384511,0.1607023465534828,0.2372499999470531,0.0902378295394497,0.049999999999999996,0.02333333333333333
 01/05/2020 17:00:00,47.51,67.51,3.892068977413216,3.4361110340378787,0.1048189194678429,0.37248847705021176,0.15736339502605565,0.23724999992265863,0.0902378295394497,0.09999999999999999,0.02
 01/05/2020 18:00:00,67.69,87.69,3.8131089092519406,3.436111034037879,0.08134628606273701,0.3221640965353426,0.13398372027376054,0.23724999995732507,0.09023782953945016,0.049999999999999996,-0.003333333333333334
 01/05/2020 19:00:00,64.97,84.97,3.8560719907683083,3.4361110340378787,0.09140467500226147,0.35235105565712427,0.14400277040662318,0.23724999994116683,0.0902378295394497,0.08,0.006666666666666668
 01/05/2020 20:00:00,90.0,110.0,3.759773417037476,3.4361110340378787,0.06124955393212119,0.29199609862485715,0.11395068230061661,0.23724999997107685,0.0902378295394497,0.02,-0.02333333333333333
 01/05/2020 21:00:00,82.39,102.39,3.671724308894212,3.4361110336581704,0.05788845090623024,0.21164862504967472,0.11061134078432984,0.2372499998126489,0.09023782952855808,-0.06,-0.026666666666666672
 01/05/2020 22:00:00,54.38,74.38,3.71033004757512,3.4361110340378787,0.06458758363738144,0.24176372406816946,0.1172882573089515,0.2372499999795504,0.0902378295394497,-0.03,-0.02
 01/05/2020 23:00:00,43.69,63.69,3.6333307187617785,3.4361110336581713,0.06122812444343421,0.1715245862139637,0.11394892407481656,0.2372499998509443,0.09023782952855809,-0.09999999999999999,-0.02333333333333333
 01/05/2020 24:00:00,60.69,80.69,3.692767774836455,3.436111034037879,0.0779751348053709,0.21164993735377138,0.13064248561733569,0.237249999981797,0.09023782953945016,-0.06,-0.006666666666666668
 01/06/2020 01:00:00,78.48,98.48,3.791729529143968,3.4361110340378787,0.07129666218488324,0.31210536116109344,0.12396657289994013,0.23724999996353846,0.0902378295394497,0.04,-0.013333333333333336
 01/06/2020 02:00:00,45.14,65.14,3.845297277310523,3.436111034037879,0.10145660355545472,0.33222679842818914,0.15402203720572424,0.23724999994567933,0.09023782953945016,0.06,0.016666666666666666
 01/06/2020 03:00:00,49.75,69.75,3.668224026620141,3.4361110336581713,0.0545422729379001,0.2116484081696853,0.1072733336820688,0.2372499998167399,0.09023782952855809,-0.06,-0.030000000000000002
 01/06/2020 04:00:00,94.28,114.28,3.8489191239821854,3.4361110340378787,0.0746554620117733,0.362414141536825,0.1273063536802474,0.23724999994425744,0.0902378295394497,0.09000000000000001,-0.01
 01/06/2020 05:00:00,104.12,124.12,3.647272367998523,3.4361110336581704,0.0645768731588379,0.1815527920686177,0.1172873455887339,0.23724999983799766,0.09023782952855808,-0.09000000000000001,-0.02
 01/06/2020 06:00:00,37.0,57.0,3.6403054592615653,3.4361110336581713,0.06792258582317412,0.1715248986465506,0.12062561682901918,0.23724999984435735,0.09023782952855809,-0.09999999999999999,-0.016666666666666666
 01/06/2020 07:00:00,54.9,74.9,3.6857577117083706,3.4361110340378787,0.0813226240633999,0.201615952228818,0.13398133787905392,0.23724999998261517,0.0902378295394497,-0.06999999999999999,-0.003333333333333334
 01/06/2020 08:00:00,35.0,55.0,3.852502409507842,3.436111034037879,0.07800479389148567,0.362414769602937,0.13064537912260843,0.23724999994273743,0.09023782953945016,0.09000000000000001,-0.006666666666666668
 01/06/2020 09:00:00,62.94,82.94,3.7456145183539715,3.436111034037879,0.05790091353901295,0.2819449831335012,0.11061232531897464,0.23724999997385696,0.09023782953945016,0.01,-0.026666666666666672
 01/06/2020 10:00:00,75.0,95.0,3.8202558627564085,3.436111034037879,0.11821701721183843,0.2920029829480495,0.17072340684109558,0.23724999995469861,0.09023782953945016,0.02,0.03333333333333333
 01/06/2020 11:00:00,60.45,80.45,3.8632651863464296,3.4361110340378787,0.08805563452793463,0.3624166631624243,0.14066337323529476,0.2372499999378951,0.0902378295394497,0.09000000000000001,0.003333333333333334
 01/06/2020 12:00:00,74.1,94.1,3.766872970986883,3.4361110340378787,0.10814508052785164,0.2518100202145531,0.16070036729882525,0.23724999996928983,0.0902378295394497,-0.02,0.02333333333333333
 01/06/2020 13:00:00,55.27,75.27,3.7491624020425394,3.436111034037879,0.05121049976962284,0.2919949129456424,0.10393649148674693,0.23724999997319737,0.09023782953945016,0.02,-0.03333333333333333
 01/06/2020 14:00:00,48.17,68.17,3.8417122788770652,3.4361110340378787,0.10816085483008331,0.322168069384511,0.1607023465534828,0.2372499999470531,0.0902378295394497,0.049999999999999996,0.02333333333333333
 01/06/2020 15:00:00,50.14,70.14,3.6963520152045466,3.4361110340378787,0.11148350332225516,0.18155521312274692,0.16403884238401228,0.23724999998108895,0.0902378295394497,-0.09000000000000001,0.026666666666666672
 01/06/2020 16:00:00,79.02,99.02,3.6857399175723926,3.436111034037879,0.05119997094977494,0.23172242290414324,0.10393572320624038,0.23724999998273497,0.09023782953945016,-0.04,-0.03333333333333333
 01/06/2020 17:00:00,72.26,92.26,3.777508010355794,3.436111034037879,0.0679464820576239,0.302049826639985,0.12062772479813239,0.2372499999671247,0.09023782953945016,0.03,-0.016666666666666666
 01/06/2020 18:00:00,54.21,74.21,3.7562237817522135,3.4361110340378787,0.0679426735021831,0.28194609439222773,0.12062738883367637,0.23724999997178942,0.0902378295394497,0.01,-0.016666666666666666
 01/06/2020 19:00:00,29.15,49.15,3.9028991885407187,3.436111034037879,0.11488136519592507,0.37249052636676055,0.16738513301430788,0.2372499999159141,0.09023782953945016,0.09999999999999999,0.030000000000000002
